mpg,cylinders,displayments,horsepower,weight,acceleration,model year,origin,car name,outlier,car brand,model,anomaly_score,multivariate_outlier,car_name_encoded
-0.06591882900187769,-0.8563205709794179,-0.6858721668844049,-0.4804477404279182,-0.8872603723235533,-0.5693405511400875,71,1,mercury capri 2000,Normal,mercury,capri 2000,1,Normal,14
0.5746010426472277,-0.8563205709794179,-0.7434876003386292,-0.37639497012529727,-1.0019477819104976,-0.5693405511400875,71,2,opel 1900,Normal,opel,1900,1,Normal,17
0.8308089913068697,-0.8563205709794179,-1.098782773306345,-0.8966588216384018,-1.0598826589183354,1.4275933800338445,71,2,peugeot 304,Normal,peugeot,304,1,Normal,18
0.8308089913068697,-0.8563205709794179,-1.012359623125009,-0.7405796661844705,-1.0705237587769179,-0.3878011028515483,71,2,fiat 124b,Normal,fiat,124b,1,Normal,9
0.9589129656366908,-0.8563205709794179,-1.1756033512453108,-1.026724784516678,-1.4157683319664824,1.2460539317453052,71,3,toyota corolla 1200,Normal,toyota,corolla 1200,1,Normal,24
1.471328862955975,-0.8563205709794179,-1.16600077900294,-0.9226720142140571,-1.6049434405635041,0.8829750351682267,71,3,datsun 1200,Normal,datsun,1200,1,Normal,7
0.44649706831740654,-0.8563205709794179,-0.9259364729436725,-1.1567907473949541,-1.343645321813868,1.2460539317453052,71,2,volkswagen model 111,Normal,volkswagen,model 111,1,Normal,26
0.3183930939875855,-0.8563205709794179,-0.9835519063978967,-0.8966588216384018,-1.2005816459373704,1.790672276610923,71,1,plymouth cricket,Normal,plymouth,cricket,1,Normal,19
0.06218514532794337,-0.8563205709794179,-0.7722953170657413,-0.24632900724702114,-0.8186843954571329,-0.02472220627446969,72,3,toyota corona hardtop,Normal,toyota,corona hardtop,1,Normal,24
0.19028911965776443,-0.8563205709794179,-0.9211351868224872,-0.6365268958818496,-0.9984007486243035,0.5198961385911481,72,1,dodge colt hardtop,Normal,dodge,colt hardtop,1,Normal,8
-0.06591882900187769,-0.8563205709794179,-0.9259364729436725,-1.3128699028488855,-0.8470606617466861,2.879908966342159,72,2,volkswagen type 3,Outlier,volkswagen,type 3,1,Normal,26
-0.4502307519913409,-0.8563205709794179,-0.5130258665217323,-0.37639497012529727,-0.6649796197220528,1.4275933800338445,72,1,chevrolet vega,Normal,chevrolet,vega,1,Normal,5
-0.3221267776615198,-0.8563205709794179,-0.6858721668844049,-0.4804477404279182,-0.880166305751165,0.3383566903026089,72,1,ford pinto runabout,Normal,ford,pinto runabout,1,Normal,10
-1.3469585723000883,1.498191258034802,1.5035143043761154,1.574594473048845,1.5412750842907124,-1.2954983442942447,72,1,chevrolet impala,Normal,chevrolet,impala,1,Normal,5
-1.2188545979702672,1.498191258034802,1.9836429164946505,1.8347263988053972,1.672515315879896,-1.2954983442942447,72,1,pontiac catalina,Normal,pontiac,catalina,1,Normal,20
-1.0907506236404463,1.498191258034802,1.196231992620253,1.1843965844140165,1.3769292086970497,-0.7508799994286268,72,1,plymouth fury iii,Normal,plymouth,fury iii,1,Normal,19
-1.2188545979702672,1.498191258034802,1.5131168766184862,1.262436162140982,1.3698351421246613,-0.9324194477171661,72,1,ford galaxie 500,Normal,ford,galaxie 500,1,Normal,10
-0.834542674980804,1.498191258034802,1.061795981227063,1.1843965844140165,0.8295037381944182,-1.477037792582784,72,1,amc ambassador sst,Normal,amc,ambassador sst,1,Normal,0
-1.3469585723000883,1.498191258034802,1.5035143043761154,1.3144625472922926,1.810849614041468,-0.7508799994286268,72,1,buick lesabre custom,Normal,buick,lesabre custom,1,Normal,3
-1.4750625466299094,1.498191258034802,1.5035143043761154,1.4445285101705687,1.7564617703198244,-0.7508799994286268,72,1,oldsmobile delta 88 royale,Normal,oldsmobile,delta 88 royale,1,Normal,16
-1.3469585723000883,1.498191258034802,1.9836429164946505,2.2249242874402255,1.7162620597429572,-1.1139588960057054,72,1,chrysler newport royal,Normal,chrysler,newport royal,1,Normal,6
-0.5783347263211619,-1.4449485282329728,-1.1852059234876815,-0.19430262209571067,-0.7572024851631008,-0.7508799994286268,72,3,mazda rx2 coupe,Normal,mazda,rx2 coupe,1,Normal,12
-1.0907506236404463,1.498191258034802,1.061795981227063,1.1843965844140165,1.089619512515323,-1.1139588960057054,72,1,amc matador (sw),Normal,amc,matador (sw),1,Normal,0
-1.3469585723000883,1.498191258034802,1.090603697954175,0.6641327329009119,1.3331824648339885,-0.5693405511400875,72,1,chevrolet chevelle concours (sw),Normal,chevrolet,chevelle concours (sw),1,Normal,5
-1.3469585723000883,1.498191258034802,1.0425908367423216,0.9242646586574642,1.5649219728653398,0.1568172420140696,72,1,ford gran torino (sw),Normal,ford,gran torino (sw),1,Normal,10
-1.2188545979702672,1.498191258034802,1.196231992620253,1.1843965844140165,1.3083532318306292,-0.5693405511400875,72,1,plymouth satellite custom (sw),Normal,plymouth,satellite custom (sw),1,Normal,19
-0.706438700650983,-0.8563205709794179,-0.6954747391267756,0.19589526653911776,-0.04424879463807549,-0.3878011028515483,72,2,volvo 145e (sw),Normal,volvo,145e (sw),1,Normal,27
-0.19402280333169875,-0.8563205709794179,-0.6954747391267756,-0.7405796661844705,-0.5431981435627201,0.8829750351682267,72,2,volkswagen 411 (sw),Normal,volkswagen,411 (sw),1,Normal,26
-0.3221267776615198,-0.8563205709794179,-0.7050773113691463,-0.45443454785226295,0.010139049083568238,1.4275933800338445,72,2,peugeot 504 (sw),Normal,peugeot,504 (sw),1,Normal,18
0.3183930939875855,-0.8563205709794179,-0.9355390451860432,-0.9226720142140571,-0.9239130496142262,0.8829750351682267,72,2,renault 12 (sw),Normal,renault,12 (sw),1,Normal,21
-0.19402280333169875,-0.8563205709794179,-0.6858721668844049,-0.4804477404279182,-0.6803500972955608,0.1568172420140696,72,1,ford pinto (sw),Normal,ford,pinto (sw),1,Normal,10
0.5746010426472277,-0.8563205709794179,-0.9259364729436725,-0.3243685849739868,-0.806860951169819,0.5198961385911481,72,3,datsun 510 (sw),Normal,datsun,510 (sw),1,Normal,7
-0.06591882900187769,-0.8563205709794179,-0.7050773113691463,-0.19430262209571067,-0.549109865706377,-0.3878011028515483,72,3,toyouta corona mark ii (sw),Normal,toyota,corona mark ii (sw),1,Normal,24
0.5746010426472277,-0.8563205709794179,-0.9163339007013018,-0.6365268958818496,-0.9534716603325109,-0.206261654563009,72,1,dodge colt (sw),Normal,dodge,colt (sw),1,Normal,8
0.44649706831740654,-0.8563205709794179,-0.9259364729436725,-0.42842135527660774,-1.0291417037713195,0.3383566903026089,72,3,toyota corolla 1600 (sw),Normal,toyota,corolla 1600 (sw),1,Normal,24
-1.3469585723000883,1.498191258034802,1.5035143043761154,1.8347263988053972,1.3355471536914512,-0.9324194477171661,73,1,buick century 350,Normal,buick,century 350,1,Normal,3
-1.2188545979702672,1.498191258034802,1.061795981227063,1.1843965844140165,0.8295037381944182,-1.477037792582784,73,1,amc matador,Normal,amc,matador,1,Normal,0
-1.3469585723000883,1.498191258034802,1.5035143043761154,1.0543306215357404,1.203124577673536,-0.9324194477171661,73,1,chevrolet malibu,Normal,chevrolet,malibu,1,Normal,5
-1.2188545979702672,1.498191258034802,1.0425908367423216,0.8462250809304985,1.266971176825031,-0.3878011028515483,73,1,ford gran torino,Normal,ford,gran torino,1,Normal,10
-1.0907506236404463,1.498191258034802,1.196231992620253,1.1843965844140165,0.9536499032112138,-1.1139588960057054,73,1,dodge coronet custom,Normal,dodge,coronet custom,1,Normal,8
-1.3469585723000883,1.498191258034802,1.9836429164946505,1.1843965844140165,1.7659205257496755,-1.2954983442942447,73,1,chevrolet caprice classic,Normal,chevrolet,caprice classic,1,Normal,5
-1.3469585723000883,1.498191258034802,1.5131168766184862,1.3925021250192584,1.6465037384478056,-0.9324194477171661,73,1,ford ltd,Normal,ford,ltd,1,Normal,10
-1.2188545979702672,1.498191258034802,1.196231992620253,1.1843965844140165,1.497528340427651,-0.3878011028515483,73,1,plymouth fury gran sedan,Normal,plymouth,fury gran sedan,1,Normal,19
-1.3469585723000883,1.498191258034802,1.5995400267998223,1.8347263988053972,1.0056730580753948,-1.6585772408713233,73,1,amc ambassador brougham,Normal,amc,ambassador brougham,1,Normal,0
-0.706438700650983,0.3209353435276921,0.30319277407977746,0.013802918509531165,0.17803195796342497,0.3383566903026089,73,1,plymouth valiant,Normal,plymouth,valiant,1,Normal,19
-0.9626466493106252,0.3209353435276921,0.5432570801390451,-0.11626304436874499,0.36366003327425245,0.8829750351682267,73,1,chevrolet nova custom,Normal,chevrolet,nova custom,1,Normal,5
-0.706438700650983,0.3209353435276921,0.37041077977637243,-0.11626304436874499,-0.030060661493298863,0.1568172420140696,73,1,amc hornet,Normal,amc,hornet,1,Normal,0
-0.706438700650983,0.3209353435276921,0.5432570801390451,-0.42842135527660774,0.05979751509028642,0.3383566903026089,73,1,ford maverick,Normal,ford,maverick,1,Normal,10
-0.06591882900187769,0.3209353435276921,0.0439233235357685,-0.24632900724702114,-0.07853678307128566,0.1568172420140696,73,1,plymouth duster,Normal,plymouth,duster,1,Normal,19
0.3183930939875855,-0.8563205709794179,-0.9259364729436725,-1.5209754434541274,-1.2064933680810273,1.9722117248994624,73,2,volkswagen super beetle,Normal,volkswagen,super beetle,1,Normal,26
-1.6031665209597303,1.498191258034802,1.9836429164946505,1.1843965844140165,2.396110106263504,-0.5693405511400875,73,1,chevrolet impala,Normal,chevrolet,impala,1,Normal,5
-1.4750625466299094,1.498191258034802,1.9836429164946505,1.6266208582001553,2.2885167632489476,-1.1139588960057054,73,1,ford country,Normal,ford,country,1,Normal,10
-1.3469585723000883,1.498191258034802,1.5995400267998223,1.7046604359271211,1.9905659672086387,-0.9324194477171661,73,1,plymouth custom suburb,Normal,plymouth,custom suburb,1,Normal,19
-1.4750625466299094,1.498191258034802,1.5035143043761154,1.9647923616836733,1.807302580755274,-1.1139588960057054,73,1,oldsmobile vista cruiser,Normal,oldsmobile,vista cruiser,1,Normal,16
-0.706438700650983,0.3209353435276921,0.37041077977637243,-0.11626304436874499,-0.21450639237539498,-0.206261654563009,73,1,amc gremlin,Normal,amc,gremlin,1,Normal,0
-0.4502307519913409,-0.8563205709794179,-0.9259364729436725,-0.42842135527660774,-0.8175020510284015,1.2460539317453052,73,3,toyota carina,Normal,toyota,carina,1,Normal,24
-0.3221267776615198,-0.8563205709794179,-0.5130258665217323,-0.8446324364870914,-0.6732560307231725,1.4275933800338445,73,1,chevrolet vega,Normal,chevrolet,vega,1,Normal,5
-0.19402280333169875,-0.8563205709794179,-0.8203081782775948,-0.2723421998226764,-0.699267608155263,0.3383566903026089,73,3,datsun 610,Normal,datsun,610,1,Normal,7
-0.5783347263211619,-0.8563205709794179,-0.6858721668844049,-0.5064609330035734,-0.7808493737377286,1.064514483456766,73,1,ford pinto,Normal,ford,pinto,1,Normal,10
-0.3221267776615198,0.3209353435276921,-0.3689872828861717,0.06582930366084162,-0.5893095762832441,-0.5693405511400875,73,1,mercury capri v6,Normal,mercury,capri v6,1,Normal,14
0.3183930939875855,-0.8563205709794179,-0.9163339007013018,-0.37639497012529727,-0.8340548730306409,-0.02472220627446969,73,2,fiat 124 sport coupe,Normal,fiat,124 sport coupe,1,Normal,9
-1.0907506236404463,1.498191258034802,1.5035143043761154,1.0543306215357404,1.3142649539742863,-0.9324194477171661,73,1,chevrolet monte carlo s,Normal,chevrolet,monte carlo s,1,Normal,5
0.7027050169770487,-0.8563205709794179,-1.204411067972423,-1.4429358657271618,-1.3046279556657323,1.4275933800338445,73,2,fiat 128,Normal,fiat,128,1,Normal,9
0.06218514532794337,-0.8563205709794179,-0.7434876003386292,-0.7665928587601257,-0.9605657269048992,-0.02472220627446969,73,2,opel manta,Normal,opel,manta,1,Normal,17
-0.4502307519913409,-0.8563205709794179,-0.7626927448233706,-0.35038177754964206,-0.45925168912279174,-0.5693405511400875,73,2,audi 100ls,Normal,audi,100ls,1,Normal,1
-0.5783347263211619,-0.8563205709794179,-0.6954747391267756,0.19589526653911776,-0.12110118250561554,-0.02472220627446969,73,2,volvo 144ea,Normal,volvo,144ea,1,Normal,27
-1.0907506236404463,1.498191258034802,1.196231992620253,1.1843965844140165,0.50672370915075,-1.6585772408713233,73,1,dodge dart custom,Normal,dodge,dart custom,1,Normal,8
0.06218514532794337,-0.8563205709794179,-0.6954747391267756,0.14386888138780732,-0.36702882368174367,-0.5693405511400875,73,2,saab 99le,Normal,saab,99le,1,Normal,22
-0.4502307519913409,0.3209353435276921,-0.359384710643801,0.45602719229567007,-0.19322419265823004,-0.7508799994286268,73,3,toyota mark ii,Normal,toyota,mark ii,1,Normal,24
-1.6031665209597303,1.498191258034802,1.5035143043761154,1.9647923616836733,0.8200449827645672,-1.6585772408713233,73,1,oldsmobile omega,Normal,oldsmobile,omega,1,Normal,16
-0.4502307519913409,0.3209353435276921,0.0439233235357685,-0.24632900724702114,0.15556741381752864,0.3383566903026089,74,1,plymouth duster,Normal,plymouth,duster,1,Normal,19
-0.3221267776615198,0.3209353435276921,0.0631284680205099,-0.42842135527660774,-0.11282477150449584,0.5198961385911481,74,1,ford maverick,Normal,ford,maverick,1,Normal,10
-0.5783347263211619,0.3209353435276921,0.37041077977637243,-0.11626304436874499,-0.08208381635747981,0.1568172420140696,74,1,amc hornet,Normal,amc,hornet,1,Normal,0
-1.0907506236404463,0.3209353435276921,0.5432570801390451,-0.11626304436874499,0.4322360101406728,0.5198961385911481,74,1,chevrolet nova,Normal,chevrolet,nova,1,Normal,5
0.9589129656366908,-0.8563205709794179,-1.098782773306345,-0.9746983993653676,-1.2064933680810273,1.2460539317453052,74,3,datsun b210,Normal,datsun,b210,1,Normal,7
0.3183930939875855,-0.8563205709794179,-0.6858721668844049,-0.6365268958818496,-0.6141388092866032,0.3383566903026089,74,1,ford pinto,Normal,ford,pinto,1,Normal,10
1.087016939966512,-0.8563205709794179,-1.1756033512453108,-1.026724784516678,-1.341280632956405,1.9722117248994624,74,3,toyota corolla 1200,Normal,toyota,corolla 1200,1,Normal,24
0.19028911965776443,-0.8563205709794179,-0.5130258665217323,-0.7665928587601257,-0.5065454662720471,0.5198961385911481,74,1,chevrolet vega,Normal,chevrolet,vega,1,Normal,5
-0.9626466493106252,0.3209353435276921,0.5432570801390451,-0.11626304436874499,0.9583792809261393,0.5198961385911481,74,1,chevrolet chevelle malibu classic,Normal,chevrolet,chevelle malibu classic,1,Normal,5
-0.9626466493106252,0.3209353435276921,0.6200776580780107,0.14386888138780732,0.7822099610451628,0.8829750351682267,74,1,amc matador,Normal,amc,matador,1,Normal,0
-0.706438700650983,0.3209353435276921,0.30319277407977746,0.013802918509531165,0.7597454168992666,0.3383566903026089,74,1,plymouth satellite sebring,Normal,plymouth,satellite sebring,1,Normal,19
-0.9626466493106252,1.498191258034802,1.0425908367423216,0.9242646586574642,1.384023275269438,-0.5693405511400875,74,1,ford gran torino,Normal,ford,gran torino,1,Normal,10
-1.3469585723000883,1.498191258034802,1.5035143043761154,1.1843965844140165,2.043771466501551,-0.3878011028515483,74,1,buick century luxus (sw),Normal,buick,century luxus (sw),1,Normal,3
-1.2188545979702672,1.498191258034802,1.196231992620253,1.1843965844140165,1.7576441147485558,-0.7508799994286268,74,1,dodge coronet custom (sw),Normal,dodge,coronet custom (sw),1,Normal,8
-1.2188545979702672,1.498191258034802,1.0425908367423216,0.9242646586574642,1.9716484563489365,0.1568172420140696,74,1,ford gran torino (sw),Normal,ford,gran torino (sw),1,Normal,10
-1.2188545979702672,1.498191258034802,1.061795981227063,1.1843965844140165,1.5211752290022786,-0.02472220627446969,74,1,amc matador (sw),Normal,amc,matador (sw),1,Normal,0
0.7027050169770487,-0.8563205709794179,-0.9163339007013018,-0.5584873181548838,-0.8884427167522846,0.3383566903026089,74,2,audi fox,Normal,audi,fox,1,Normal,1
0.3183930939875855,-0.8563205709794179,-1.098782773306345,-0.9746983993653676,-1.1911228905075193,-0.02472220627446969,74,2,volkswagen dasher,Normal,volkswagen,dasher,1,Normal,26
0.3183930939875855,-0.8563205709794179,-0.9259364729436725,-0.68855328103316,-0.7926728180250424,-0.3878011028515483,74,2,opel manta,Normal,opel,manta,1,Normal,17
0.9589129656366908,-0.8563205709794179,-1.1275904900334572,-1.364896288000196,-1.5623790411291743,0.3383566903026089,74,3,toyota corona,Normal,toyota,corona,1,Normal,24
1.087016939966512,-0.8563205709794179,-1.0603724843368623,-1.1307775548192989,-1.1438291133582639,1.2460539317453052,74,3,datsun 710,Normal,datsun,710,1,Normal,7
0.5746010426472277,-0.8563205709794179,-0.9931544786402674,-0.7665928587601257,-0.9995830930530348,-0.3878011028515483,74,1,dodge colt,Normal,dodge,colt,1,Normal,8
0.06218514532794337,-0.8563205709794179,-0.9931544786402674,-0.7665928587601257,-1.0196829483414684,-0.02472220627446969,74,2,fiat 128,Normal,fiat,128,1,Normal,9
0.3183930939875855,-0.8563205709794179,-0.7434876003386292,-0.7665928587601257,-0.8565194171765372,-0.5693405511400875,74,2,fiat 124 tc,Normal,fiat,124 tc,1,Normal,9
0.06218514532794337,-0.8563205709794179,-0.7050773113691463,-0.19430262209571067,-0.5692097209948106,-0.206261654563009,74,3,honda civic,Normal,honda,civic,1,Normal,11
0.3183930939875855,-0.8563205709794179,-0.8203081782775948,-0.2983553923983316,-0.6850794750104864,-0.02472220627446969,74,3,subaru,Normal,subaru,,1,Normal,23
0.9589129656366908,-0.8563205709794179,-1.098782773306345,-0.9746983993653676,-1.147376146644458,0.1568172420140696,74,2,fiat x1.9,Normal,fiat,x1.9,1,Normal,9
-0.5783347263211619,0.3209353435276921,0.30319277407977746,-0.24632900724702114,0.34710721127201305,0.1568172420140696,75,1,plymouth valiant custom,Normal,plymouth,valiant custom,1,Normal,19
-0.706438700650983,0.3209353435276921,0.5432570801390451,0.013802918509531165,0.5776643748746332,0.1568172420140696,75,1,chevrolet nova,Normal,chevrolet,nova,1,Normal,5
-1.0907506236404463,0.3209353435276921,0.5432570801390451,-0.8446324364870914,0.5457410752988858,1.9722117248994624,75,1,mercury monarch,Normal,mercury,monarch,1,Normal,14
-1.0907506236404463,0.3209353435276921,0.5432570801390451,-0.8446324364870914,0.2217787018264862,1.4275933800338445,75,1,ford maverick,Normal,ford,maverick,1,Normal,10
-0.9626466493106252,1.498191258034802,1.9836429164946505,1.7046604359271211,2.007118789210878,-1.477037792582784,75,1,pontiac catalina,Normal,pontiac,catalina,1,Normal,20
-1.0907506236404463,1.498191258034802,1.5035143043761154,1.0543306215357404,1.7375442594601223,-0.5693405511400875,75,1,chevrolet bel air,Normal,chevrolet,bel air,1,Normal,5
-0.9626466493106252,1.498191258034802,1.196231992620253,1.1843965844140165,1.8061202363265425,-0.3878011028515483,75,1,plymouth grand fury,Normal,plymouth,grand fury,1,Normal,19
-1.2188545979702672,1.498191258034802,1.5131168766184862,1.132370199262706,1.9941130004948329,-0.7508799994286268,75,1,ford ltd,Normal,ford,ltd,1,Normal,10
-0.834542674980804,0.3209353435276921,0.3608082075340017,0.14386888138780732,1.1073546789462938,1.9722117248994624,75,1,buick century,Normal,buick,century,1,Normal,3
-0.9626466493106252,0.3209353435276921,0.5432570801390451,0.013802918509531165,1.09553123465898,1.064514483456766,75,1,chevroelt chevelle malibu,Normal,chevrolet,chevelle malibu,1,Normal,5
-1.0907506236404463,0.3209353435276921,0.6200776580780107,0.14386888138780732,0.8980797150608386,1.2460539317453052,75,1,amc matador,Normal,amc,matador,1,Normal,0
-0.706438700650983,0.3209353435276921,0.30319277407977746,-0.24632900724702114,0.9631086586410649,1.2460539317453052,75,1,plymouth fury,Normal,plymouth,fury,1,Normal,19
-0.3221267776615198,0.3209353435276921,0.3608082075340017,0.14386888138780732,0.08107971480745135,-0.206261654563009,75,1,buick skyhawk,Normal,buick,skyhawk,1,Normal,3
-0.4502307519913409,1.498191258034802,0.6584879470474935,0.14386888138780732,0.29626640083656347,-0.7508799994286268,75,1,chevrolet monza 2+2,Normal,chevrolet,monza 2+2,1,Normal,5
-1.3469585723000883,1.498191258034802,1.0425908367423216,0.6381195403252566,0.23478449054253145,-1.2954983442942447,75,1,ford mustang ii,Normal,ford,mustang ii,1,Normal,10
